Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
16-Jan-2024,EQ,812.45,827.0,812.45,812.45,817.65,818.85,821.11,827.0,400.1,10159066,8341681993.5,221497
15-Jan-2024,EQ,820.0,820.4,810.3,816.45,813.2,812.45,814.14,820.4,400.1,4835856,3937066936.9,197513
12-Jan-2024,EQ,818.15,818.55,809.15,815.65,817.45,816.45,815.16,818.55,385.0,7664094,6247447301.25,153071
11-Jan-2024,EQ,813.5,817.5,808.45,808.45,815.25,815.65,813.62,817.5,385.0,11075167,9010980254.8,266604
10-Jan-2024,EQ,800.0,811.0,792.65,799.8,808.95,808.45,803.37,811.0,385.0,9980044,8017707344.25,182023
09-Jan-2024,EQ,799.95,809.2,793.15,789.1,801.0,799.8,802.08,809.2,385.0,12872757,10324952552.85,264264
08-Jan-2024,EQ,798.4,800.35,787.5,790.95,789.85,789.1,793.09,805.9,385.0,7668471,6081779068.55,226261
05-Jan-2024,EQ,799.0,805.9,787.1,795.75,792.0,790.95,795.04,805.9,381.0,11091198,8817915485.35,267335
04-Jan-2024,EQ,798.0,801.8,791.3,781.45,795.7,795.75,796.06,804.0,381.0,14298444,11382414604.35,311507
03-Jan-2024,EQ,786.05,790.0,776.25,784.4,782.6,781.45,782.06,804.0,381.0,8559060,6693735336.4,235425
02-Jan-2024,EQ,800.5,804.0,779.0,790.6,786.0,784.4,787.89,804.0,381.0,13791090,10865894988.45,292570
01-Jan-2024,EQ,785.0,798.7,781.05,779.95,792.0,790.6,791.96,802.9,381.0,12570717,9955454953.9,280616
29-Dec-2023,EQ,755.0,802.9,754.0,753.9,779.4,779.95,785.47,802.9,375.2,41170191,32337828533.8,593211
28-Dec-2023,EQ,742.65,757.95,739.05,740.9,754.85,753.9,748.29,757.95,375.2,14906199,11154232289.65,243381
27-Dec-2023,EQ,728.0,741.85,725.15,719.55,740.3,740.9,735.95,741.85,375.2,15052800,11078142060.15,288698
26-Dec-2023,EQ,727.4,727.5,716.6,724.7,720.0,719.55,721.73,734.75,375.2,7229143,5217510087.8,195383
22-Dec-2023,EQ,716.8,731.0,712.0,708.85,725.0,724.7,724.5,734.75,375.2,12062238,8739100445.3,288650
21-Dec-2023,EQ,703.0,711.9,696.25,705.25,710.0,708.85,707.01,734.75,375.2,7702232,5445551052.7,208027
20-Dec-2023,EQ,730.95,733.0,703.05,728.95,705.95,705.25,717.08,734.75,375.2,8107602,5813826453.4,208549
19-Dec-2023,EQ,732.6,732.6,726.0,730.8,730.0,728.95,729.07,734.75,375.2,4511101,3288905953.1,153400
18-Dec-2023,EQ,732.9,734.75,728.1,732.4,730.15,730.8,731.89,734.75,375.2,5450397,3989096171.75,183288
15-Dec-2023,EQ,723.9,734.0,721.25,719.75,732.2,732.4,729.16,734.0,375.2,12082079,8809730061.5,220965
14-Dec-2023,EQ,724.0,724.7,718.6,720.3,719.95,719.75,720.82,727.6,375.2,6732352,4852807881.05,155479
13-Dec-2023,EQ,716.0,721.45,713.5,715.4,720.5,720.3,718.31,727.6,375.2,5807736,4171749157.4,152801
12-Dec-2023,EQ,724.8,724.8,713.0,720.8,716.0,715.4,718.41,727.6,375.2,6461539,4642062987.95,172429
11-Dec-2023,EQ,717.8,726.5,716.55,714.55,720.75,720.8,721.13,727.6,375.2,6403209,4617537214.85,136631
08-Dec-2023,EQ,722.05,727.6,707.5,721.95,714.5,714.55,717.12,727.6,375.2,8557203,6136538608.15,229134
07-Dec-2023,EQ,725.0,727.5,716.0,722.45,721.75,721.95,722.07,727.5,375.2,10451801,7546944469.05,197003
06-Dec-2023,EQ,709.05,724.8,709.0,708.95,722.5,722.45,715.64,724.8,375.2,12148825,8694226516.95,245889
05-Dec-2023,EQ,705.9,714.9,705.0,705.6,708.55,708.95,709.54,717.25,375.2,9601509,6812627274.95,195242
04-Dec-2023,EQ,716.0,717.0,704.8,705.45,706.1,705.6,707.35,717.25,375.2,9348036,6612333178.0,207134
01-Dec-2023,EQ,708.0,711.0,703.0,706.4,703.95,705.45,705.97,717.25,375.2,10565415,7458912379.35,220179
30-Nov-2023,EQ,716.3,717.25,697.0,712.35,707.0,706.4,705.84,717.25,375.2,24275245,17134500655.9,392595
29-Nov-2023,EQ,702.75,714.4,694.35,697.5,711.5,712.35,705.36,714.4,375.2,16122864,11372433940.25,279258
28-Nov-2023,EQ,677.45,699.45,674.25,673.7,698.0,697.5,690.87,699.45,375.2,16015860,11064887990.05,288718
24-Nov-2023,EQ,681.4,681.95,671.25,679.95,673.5,673.7,674.64,687.65,375.2,6951690,4689891526.8,162861
23-Nov-2023,EQ,683.2,685.9,677.05,681.2,680.4,679.95,680.52,687.65,375.2,5885370,4005097852.4,156976
22-Nov-2023,EQ,683.95,687.35,676.05,681.7,681.75,681.2,681.31,687.65,375.2,9279642,6322302825.1,249519
21-Nov-2023,EQ,677.0,683.3,675.0,674.3,681.0,681.7,679.23,687.65,375.2,7291057,4952272141.25,179804
20-Nov-2023,EQ,682.0,686.75,670.7,681.55,675.0,674.3,677.12,687.65,375.2,8324354,5636587207.8,198837
